year,month,airport,airport_name,carrier,carrier_name,arr_flights,arr_cancelled,arr_diverted,arr_del15,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_ratio
2023,11,LAS,McCarran International,UA,United Airlines,1263,20,3,378,10251.08,115,86,108,13,56,0.2993
2023,11,LAS,McCarran International,WN,Southwest Airlines,1351,8,3,470,14429.26,188,122,56,4,100,0.3479
2023,11,LAS,McCarran International,B6,JetBlue Airways,811,10,5,156,3162.52,45,24,63,9,15,0.1924
2023,11,LAS,McCarran International,AS,Alaska Airlines,1662,28,5,405,14057.46,28,51,116,30,180,0.2437
2023,11,LAS,McCarran International,NK,Spirit Airlines,1043,18,3,427,11328.99,146,112,47,10,112,0.4094
2023,11,LAS,McCarran International,F9,Frontier Airlines,2319,29,2,263,6272.56,76,65,25,8,89,0.1134
2023,11,MCO,Orlando International,AA,American Airlines,827,15,1,323,9863.24,26,96,102,13,86,0.3906
2023,11,MCO,Orlando International,DL,Delta Air Lines,1689,20,4,383,10915.28,92,134,57,27,73,0.2268
2023,11,MCO,Orlando International,UA,United Airlines,2293,37,2,858,29946.23,147,153,407,7,144,0.3742
2023,11,MCO,Orlando International,WN,Southwest Airlines,1306,26,6,383,11459.15,129,60,136,22,36,0.2933
2023,11,MCO,Orlando International,B6,JetBlue Airways,1828,16,3,580,11744.44,274,161,91,14,40,0.3173
2023,11,MCO,Orlando International,AS,Alaska Airlines,878,9,1,148,4838.7,38,64,19,6,21,0.1686
2023,11,MCO,Orlando International,NK,Spirit Airlines,1578,18,4,614,15499.38,199,172,133,14,96,0.3891
2023,11,MCO,Orlando International,F9,Frontier Airlines,925,13,3,257,6214.46,102,16,92,3,44,0.2778
2023,11,EWR,Newark Liberty International,AA,American Airlines,1518,27,6,238,4286.17,83,91,39,5,20,0.1568
2023,11,EWR,Newark Liberty International,DL,Delta Air Lines,2152,25,3,553,14004.96,166,130,158,38,61,0.257
2023,11,EWR,Newark Liberty International,UA,United Airlines,1316,20,2,419,7639.31,105,87,43,3,181,0.3184
2023,11,EWR,Newark Liberty International,WN,Southwest Airlines,1930,13,5,840,18522.24,204,199,200,37,200,0.4352
2023,11,EWR,Newark Liberty International,B6,JetBlue Airways,1365,11,4,438,12571.69,118,32,242,3,43,0.3209
2023,11,EWR,Newark Liberty International,AS,Alaska Airlines,2032,12,0,473,16087.16,117,59,243,6,48,0.2328
2023,11,EWR,Newark Liberty International,NK,Spirit Airlines,2067,26,4,706,13233.82,262,204,118,34,88,0.3416
2023,11,EWR,Newark Liberty International,F9,Frontier Airlines,1192,18,4,344,11518.65,84,98,108,14,40,0.2886
2023,11,CLT,Charlotte Douglas International,AA,American Airlines,938,12,3,272,6163.66,87,74,20,5,86,0.29
2023,11,CLT,Charlotte Douglas International,DL,Delta Air Lines,1064,14,0,357,10581.41,35,111,63,12,136,0.3355
2023,11,CLT,Charlotte Douglas International,UA,United Airlines,1851,9,2,898,28061.9,244,202,275,24,153,0.4851
2023,11,CLT,Charlotte Douglas International,WN,Southwest Airlines,1620,24,4,311,6749.55,72,57,16,10,156,0.192
2023,11,CLT,Charlotte Douglas International,B6,JetBlue Airways,2226,5,8,1072,24825.35,253,267,377,33,142,0.4816
2023,11,CLT,Charlotte Douglas International,AS,Alaska Airlines,1251,14,5,214,5793.11,88,40,58,7,21,0.1711
2023,11,CLT,Charlotte Douglas International,NK,Spirit Airlines,1397,6,5,218,6304.78,57,81,49,8,23,0.156
2023,11,CLT,Charlotte Douglas International,F9,Frontier Airlines,1309,11,4,422,11937.41,49,10,181,11,171,0.3224
2023,11,PHX,Phoenix Sky Harbor International,AA,American Airlines,1555,15,1,622,20695.0,200,150,150,8,114,0.4
2023,11,PHX,Phoenix Sky Harbor International,DL,Delta Air Lines,1403,15,0,494,15026.54,180,12,225,11,66,0.3521
2023,11,PHX,Phoenix Sky Harbor International,UA,United Airlines,1372,10,2,540,10697.14,24,147,183,27,159,0.3936
2023,11,PHX,Phoenix Sky Harbor International,WN,Southwest Airlines,2327,29,10,697,15730.93,151,115,241,14,176,0.2995
2023,11,PHX,Phoenix Sky Harbor International,B6,JetBlue Airways,1991,30,2,662,22069.0,248,69,237,23,85,0.3325
2023,11,PHX,Phoenix Sky Harbor International,AS,Alaska Airlines,991,12,1,371,12627.74,137,33,60,6,135,0.3744
2023,11,PHX,Phoenix Sky Harbor International,NK,Spirit Airlines,1169,14,0,280,5370.6,99,51,60,12,58,0.2395
2023,11,PHX,Phoenix Sky Harbor International,F9,Frontier Airlines,947,11,1,393,10593.41,78,92,118,3,102,0.415
2023,11,IAH,George Bush Intercontinental,AA,American Airlines,2288,5,9,552,17692.46,71,203,211,1,66,0.2413
2023,11,IAH,George Bush Intercontinental,DL,Delta Air Lines,2363,46,0,785,16033.47,87,137,409,5,147,0.3322
2023,11,IAH,George Bush Intercontinental,UA,United Airlines,2084,5,0,528,10753.73,74,148,188,5,113,0.2534
2023,11,IAH,George Bush Intercontinental,WN,Southwest Airlines,2355,41,7,573,12688.94,103,167,184,30,89,0.2433
2023,11,IAH,George Bush Intercontinental,B6,JetBlue Airways,1913,22,8,302,5962.57,83,15,37,6,161,0.1579
2023,11,IAH,George Bush Intercontinental,AS,Alaska Airlines,1650,9,0,359,7361.44,77,16,131,27,108,0.2176
2023,11,IAH,George Bush Intercontinental,NK,Spirit Airlines,2142,23,3,1050,21926.63,216,185,381,7,261,0.4902
2023,11,IAH,George Bush Intercontinental,F9,Frontier Airlines,1025,12,0,295,5903.53,92,55,34,19,95,0.2878
2023,11,MIA,Miami International,AA,American Airlines,973,19,0,276,6539.09,97,29,60,13,77,0.2837
2023,11,MIA,Miami International,DL,Delta Air Lines,1171,18,1,366,12288.81,97,83,104,3,79,0.3126
2023,11,MIA,Miami International,UA,United Airlines,2155,28,4,380,8908.85,59,211,16,9,85,0.1763
2023,11,MIA,Miami International,WN,Southwest Airlines,1599,19,7,550,12503.75,228,27,72,27,196,0.344
2023,11,MIA,Miami International,B6,JetBlue Airways,985,10,1,389,10270.19,66,108,113,11,91,0.3949
2023,11,MIA,Miami International,AS,Alaska Airlines,1785,27,6,795,27068.57,174,213,185,8,215,0.4454
2023,11,MIA,Miami International,NK,Spirit Airlines,1303,17,3,602,16285.34,160,137,152,17,136,0.462
2023,11,MIA,Miami International,F9,Frontier Airlines,2482,19,6,729,21835.44,62,225,284,36,122,0.2937
2023,12,ATL,Hartsfield-Jackson Atlanta International,AA,American Airlines,1665,16,0,450,15144.92,124,18,200,30,78,0.2703
2023,12,ATL,Hartsfield-Jackson Atlanta International,DL,Delta Air Lines,1198,16,2,507,16325.04,237,45,165,14,46,0.4232
2023,12,ATL,Hartsfield-Jackson Atlanta International,UA,United Airlines,2507,31,3,450,8996.85,127,124,72,47,80,0.1795
2023,12,ATL,Hartsfield-Jackson Atlanta International,WN,Southwest Airlines,2891,50,2,1320,32100.59,406,385,41,44,444,0.4566
2023,12,ATL,Hartsfield-Jackson Atlanta International,B6,JetBlue Airways,2906,11,10,1198,22178.76,95,254,623,55,171,0.4123
2023,12,ATL,Hartsfield-Jackson Atlanta International,AS,Alaska Airlines,2012,14,1,474,9738.42,145,49,21,36,223,0.2356
2023,12,ATL,Hartsfield-Jackson Atlanta International,NK,Spirit Airlines,1524,20,2,881,26679.74,290,188,168,15,220,0.5781
2023,12,ATL,Hartsfield-Jackson Atlanta International,F9,Frontier Airlines,2221,5,4,308,8707.45,76,89,76,41,26,0.1387
2023,12,LAX,Los Angeles International,AA,American Airlines,1501,21,2,630,17275.01,25,111,231,21,242,0.4197
2023,12,LAX,Los Angeles International,DL,Delta Air Lines,3247,21,16,1331,45976.84,333,242,448,20,288,0.4099
2023,12,LAX,Los Angeles International,UA,United Airlines,2428,29,2,1020,22155.84,400,118,425,39,38,0.4201
2023,12,LAX,Los Angeles International,WN,Southwest Airlines,1528,28,1,803,25746.84,259,132,175,20,217,0.5255
2023,12,LAX,Los Angeles International,B6,JetBlue Airways,1478,6,5,515,9951.21,237,59,153,3,63,0.3484
2023,12,LAX,Los Angeles International,AS,Alaska Airlines,2645,26,0,698,13339.08,265,154,181,34,64,0.2639
2023,12,LAX,Los Angeles International,NK,Spirit Airlines,2628,5,12,1369,46267.32,336,106,579,12,336,0.5209
2023,12,LAX,Los Angeles International,F9,Frontier Airlines,1679,13,1,709,13341.13,311,32,303,30,33,0.4223
2023,12,ORD,Chicago O'Hare International,AA,American Airlines,1287,14,0,622,13256.7,111,202,159,12,138,0.4833
2023,12,ORD,Chicago O'Hare International,DL,Delta Air Lines,3040,30,11,1581,39404.64,152,369,705,6,349,0.5201
2023,12,ORD,Chicago O'Hare International,UA,United Airlines,3013,37,3,1527,39867.22,534,423,168,1,401,0.5068
2023,12,ORD,Chicago O'Hare International,WN,Southwest Airlines,1138,14,1,666,13044.24,58,184,252,2,170,0.5852
2023,12,ORD,Chicago O'Hare International,B6,JetBlue Airways,2952,19,14,1570,48779.96,240,423,712,41,154,0.5318
2023,12,ORD,Chicago O'Hare International,AS,Alaska Airlines,1467,21,5,710,17129.02,249,211,82,10,158,0.484
2023,12,ORD,Chicago O'Hare International,NK,Spirit Airlines,2186,7,10,937,18060.65,218,132,228,39,320,0.4286
2023,12,ORD,Chicago O'Hare International,F9,Frontier Airlines,1445,23,7,479,13077.33,69,216,22,4,168,0.3315
2023,12,DFW,Dallas/Fort Worth International,AA,American Airlines,3162,55,2,1339,45363.92,530,106,480,40,183,0.4235
2023,12,DFW,Dallas/Fort Worth International,DL,Delta Air Lines,1469,7,4,469,14108.05,206,100,60,2,101,0.3193
2023,12,DFW,Dallas/Fort Worth International,UA,United Airlines,2265,21,7,853,22434.24,151,236,158,7,301,0.3766
2023,12,DFW,Dallas/Fort Worth International,WN,Southwest Airlines,2007,23,6,1283,31092.8,229,327,484,8,235,0.6393
2023,12,DFW,Dallas/Fort Worth International,B6,JetBlue Airways,2702,25,5,1404,31545.17,105,359,438,32,470,0.5196
2023,12,DFW,Dallas/Fort Worth International,AS,Alaska Airlines,2856,7,9,794,16378.28,78,389,265,44,18,0.278
2023,12,DFW,Dallas/Fort Worth International,NK,Spirit Airlines,1319,14,3,544,13382.29,101,155,219,2,67,0.4124
2023,12,DFW,Dallas/Fort Worth International,F9,Frontier Airlines,2269,10,5,1163,22630.8,258,249,562,29,65,0.5126
2023,12,DEN,Denver International,AA,American Airlines,2987,11,14,1720,40571.79,426,403,458,12,421,0.5758
2023,12,DEN,Denver International,DL,Delta Air Lines,1883,26,9,858,19504.38,268,118,374,30,68,0.4557
2023,12,DEN,Denver International,UA,United Airlines,1141,22,1,476,8821.47,140,47,124,10,155,0.4172
2023,12,DEN,Denver International,WN,Southwest Airlines,2640,29,0,1408,26638.4,390,414,455,30,119,0.5333
2023,12,DEN,Denver International,B6,JetBlue Airways,1099,18,2,409,7843.56,84,172,105,2,46,0.3722
2023,12,DEN,Denver International,AS,Alaska Airlines,2117,10,4,1221,35877.81,384,241,444,33,119,0.5768
2023,12,DEN,Denver International,NK,Spirit Airlines,1730,10,0,599,12804.4,67,229,190,19,94,0.3462
2023,12,DEN,Denver International,F9,Frontier Airlines,2155,35,7,1053,35290.41,294,362,179,27,191,0.4886
2023,12,JFK,John F. Kennedy International,AA,American Airlines,2558,29,0,1002,23550.46,223,49,607,39,84,0.3917
2023,12,JFK,John F. Kennedy International,DL,Delta Air Lines,3231,51,10,1221,39918.3,34,164,484,18,521,0.3779
2023,12,JFK,John F. Kennedy International,UA,United Airlines,1341,26,3,578,18584.25,154,143,16,14,251,0.431
2023,12,JFK,John F. Kennedy International,WN,Southwest Airlines,1374,25,3,343,8624.05,69,19,126,23,106,0.2496
2023,12,JFK,John F. Kennedy International,B6,JetBlue Airways,2493,15,9,824,28444.2,213,120,371,13,107,0.3305
2023,12,JFK,John F. Kennedy International,AS,Alaska Airlines,2575,5,5,1020,32562.35,392,18,324,19,267,0.3961
2023,12,JFK,John F. Kennedy International,NK,Spirit Airlines,1371,27,3,794,25470.85,253,115,225,11,190,0.5791
2023,12,JFK,John F. Kennedy International,F9,Frontier Airlines,2173,38,5,890,18696.42,78,100,484,27,201,0.4096
2023,12,SFO,San Francisco International,AA,American Airlines,2623,15,8,1381,40828.98,466,205,306,42,362,0.5265
2023,12,SFO,San Francisco International,DL,Delta Air Lines,2727,23,11,327,9311.79,121,54,121,5,26,0.1199
2023,12,SFO,San Francisco International,UA,United Airlines,2134,11,7,1126,29903.35,403,329,117,40,237,0.5276
2023,12,SFO,San Francisco International,WN,Southwest Airlines,3185,7,9,1551,37965.93,450,226,243,58,574,0.487
2023,12,SFO,San Francisco International,B6,JetBlue Airways,1560,20,1,946,17150.31,199,257,252,26,212,0.6064
2023,12,SFO,San Francisco International,AS,Alaska Airlines,2037,19,8,960,30964.06,165,147,465,16,167,0.4713
2023,12,SFO,San Francisco International,NK,Spirit Airlines,3156,63,13,749,13816.2,267,14,439,4,25,0.2373
2023,12,SFO,San Francisco International,F9,Frontier Airlines,3143,28,10,1431,39277.48,363,184,600,27,257,0.4553
2023,12,SEA,Seattle-Tacoma International,AA,American Airlines,2081,17,9,1307,33060.23,349,211,439,3,305,0.6281
2023,12,SEA,Seattle-Tacoma International,DL,Delta Air Lines,2733,29,11,958,24367.52,197,216,340,33,172,0.3505
2023,12,SEA,Seattle-Tacoma International,UA,United Airlines,1303,9,4,666,21532.79,50,171,310,25,110,0.5111
2023,12,SEA,Seattle-Tacoma International,WN,Southwest Airlines,2709,21,13,690,12720.76,182,175,223,5,105,0.2547
2023,12,SEA,Seattle-Tacoma International,B6,JetBlue Airways,1069,9,0,735,18008.15,178,149,250,2,156,0.6876
2023,12,SEA,Seattle-Tacoma International,AS,Alaska Airlines,3016,51,4,1904,40310.42,484,334,661,49,376,0.6313
2023,12,SEA,Seattle-Tacoma International,NK,Spirit Airlines,2776,19,4,1211,37658.05,218,284,266,46,397,0.4362
2023,12,SEA,Seattle-Tacoma International,F9,Frontier Airlines,2795,8,4,960,19090.4,104,83,657,1,115,0.3435
2023,12,LAS,McCarran International,AA,American Airlines,2626,12,1,670,12941.37,165,154,283,11,57,0.2551
2023,12,LAS,McCarran International,DL,Delta Air Lines,2002,18,6,976,18788.77,71,261,422,1,221,0.4875
2023,12,LAS,McCarran International,UA,United Airlines,2705,9,3,1498,47554.51,449,202,336,40,471,0.5538
2023,12,LAS,McCarran International,WN,Southwest Airlines,1518,14,0,640,12795.21,111,178,305,20,26,0.4216
2023,12,LAS,McCarran International,B6,JetBlue Airways,1952,27,7,1036,27837.04,334,317,294,0,91,0.5307
2023,12,LAS,McCarran International,AS,Alaska Airlines,1717,34,1,708,18903.36,118,25,289,1,275,0.4123
2023,12,LAS,McCarran International,NK,Spirit Airlines,1445,11,5,621,12640.83,78,240,126,0,177,0.4298
2023,12,LAS,McCarran International,F9,Frontier Airlines,1261,9,2,441,13246.5,90,133,117,2,99,0.3497
2023,12,MCO,Orlando International,AA,American Airlines,2775,23,7,1531,34067.17,527,233,539,25,207,0.5517
2023,12,MCO,Orlando International,DL,Delta Air Lines,1566,26,4,683,21514.29,221,36,313,19,94,0.4361
2023,12,MCO,Orlando International,UA,United Airlines,2961,36,6,1662,52968.22,476,226,625,47,288,0.5613
2023,12,MCO,Orlando International,WN,Southwest Airlines,2697,11,9,1267,30860.73,412,229,219,36,371,0.4698
2023,12,MCO,Orlando International,B6,JetBlue Airways,2723,9,7,1201,27609.85,191,27,538,16,429,0.4411
2023,12,MCO,Orlando International,AS,Alaska Airlines,3240,61,16,1050,33341.37,380,417,45,14,194,0.3241
2023,12,MCO,Orlando International,NK,Spirit Airlines,2182,16,5,669,16272.35,145,47,235,42,200,0.3066
2023,12,MCO,Orlando International,F9,Frontier Airlines,3114,25,3,1430,30936.81,29,336,719,0,346,0.4592
2023,12,EWR,Newark Liberty International,AA,American Airlines,2550,25,3,755,20357.41,87,207,305,38,118,0.2961
2023,12,EWR,Newark Liberty International,DL,Delta Air Lines,1313,22,2,668,16966.19,58,156,230,21,203,0.5088
2023,12,EWR,Newark Liberty International,UA,United Airlines,3204,25,6,921,32082.5,221,60,520,63,57,0.2875
2023,12,EWR,Newark Liberty International,WN,Southwest Airlines,2160,12,1,940,20698.02,251,97,349,37,206,0.4352
2023,12,EWR,Newark Liberty International,B6,JetBlue Airways,1095,14,0,454,9183.51,184,157,17,14,82,0.4146
2023,12,EWR,Newark Liberty International,AS,Alaska Airlines,2111,7,8,739,14174.55,290,30,360,41,18,0.3501
2023,12,EWR,Newark Liberty International,NK,Spirit Airlines,1292,18,5,476,11807.59,97,80,177,24,98,0.3684
2023,12,EWR,Newark Liberty International,F9,Frontier Airlines,2520,25,7,1169,40596.37,333,34,417,19,366,0.4639
2023,12,CLT,Charlotte Douglas International,AA,American Airlines,2353,46,1,897,16875.42,451,201,120,1,124,0.3812
2023,12,CLT,Charlotte Douglas International,DL,Delta Air Lines,1067,9,0,332,7054.91,102,121,72,5,32,0.3112
2023,12,CLT,Charlotte Douglas International,UA,United Airlines,3201,28,0,480,16368.7,73,275,59,14,59,0.15
2023,12,CLT,Charlotte Douglas International,WN,Southwest Airlines,1238,13,2,767,16027.05,196,166,209,8,188,0.6195
2023,12,CLT,Charlotte Douglas International,B6,JetBlue Airways,1406,23,7,413,12721.06,81,42,178,27,85,0.2937
2023,12,CLT,Charlotte Douglas International,AS,Alaska Airlines,2139,33,10,910,26609.83,82,277,261,36,254,0.4254
2023,12,CLT,Charlotte Douglas International,NK,Spirit Airlines,1786,15,7,412,9888.48,135,57,150,18,52,0.2307
2023,12,CLT,Charlotte Douglas International,F9,Frontier Airlines,1684,26,3,496,9038.7,59,48,268,3,118,0.2945
2023,12,PHX,Phoenix Sky Harbor International,AA,American Airlines,1614,19,6,580,18465.99,116,259,68,21,116,0.3594
2023,12,PHX,Phoenix Sky Harbor International,DL,Delta Air Lines,3066,38,10,1398,45312.98,339,372,479,41,167,0.456
2023,12,PHX,Phoenix Sky Harbor International,UA,United Airlines,1320,9,1,720,15444.97,206,108,246,19,141,0.5455
2023,12,PHX,Phoenix Sky Harbor International,WN,Southwest Airlines,2104,17,1,895,25975.15,162,226,183,19,305,0.4254
2023,12,PHX,Phoenix Sky Harbor International,B6,JetBlue Airways,1431,19,1,443,9382.52,76,71,23,28,245,0.3096
2023,12,PHX,Phoenix Sky Harbor International,AS,Alaska Airlines,1115,20,5,523,17655.31,155,125,195,8,40,0.4691
2023,12,PHX,Phoenix Sky Harbor International,NK,Spirit Airlines,1263,16,3,476,12678.14,74,48,218,16,120,0.3769
2023,12,PHX,Phoenix Sky Harbor International,F9,Frontier Airlines,1180,19,2,316,9620.31,114,35,40,20,107,0.2678
2023,12,IAH,George Bush Intercontinental,AA,American Airlines,2164,17,4,716,19333.84,116,216,195,38,151,0.3309
2023,12,IAH,George Bush Intercontinental,DL,Delta Air Lines,2353,38,6,677,23222.81,75,358,66,41,137,0.2877
2023,12,IAH,George Bush Intercontinental,UA,United Airlines,1623,8,0,607,11968.55,38,146,137,4,282,0.374
2023,12,IAH,George Bush Intercontinental,WN,Southwest Airlines,1641,24,6,658,17382.99,220,211,66,14,147,0.401
2023,12,IAH,George Bush Intercontinental,B6,JetBlue Airways,1495,11,5,697,13662.68,167,190,320,9,11,0.4662
2023,12,IAH,George Bush Intercontinental,AS,Alaska Airlines,2379,44,7,1004,29702.86,398,166,259,10,171,0.422
2023,12,IAH,George Bush Intercontinental,NK,Spirit Airlines,1483,10,5,593,14987.89,253,46,21,21,252,0.3999
2023,12,IAH,George Bush Intercontinental,F9,Frontier Airlines,1094,10,2,230,7930.91,39,53,19,19,100,0.2102
2023,12,MIA,Miami International,AA,American Airlines,2592,5,7,1082,19795.89,273,251,127,2,429,0.4174
2023,12,MIA,Miami International,DL,Delta Air Lines,2849,23,13,1231,38381.79,253,278,530,10,160,0.4321
2023,12,MIA,Miami International,UA,United Airlines,1305,14,6,762,18260.02,208,95,246,15,198,0.5839
2023,12,MIA,Miami International,WN,Southwest Airlines,2492,21,10,841,26972.33,269,139,388,29,16,0.3375
2023,12,MIA,Miami International,B6,JetBlue Airways,1840,26,8,980,29772.07,359,257,72,17,275,0.5326
2023,12,MIA,Miami International,AS,Alaska Airlines,1094,9,3,489,9058.91,76,178,87,11,137,0.447
2023,12,MIA,Miami International,NK,Spirit Airlines,2576,49,6,1102,37723.49,388,115,106,12,481,0.4278
2023,12,MIA,Miami International,F9,Frontier Airlines,2740,11,4,1784,59720.41,480,458,554,11,281,0.6511
2024,1,ATL,Hartsfield-Jackson Atlanta International,AA,American Airlines,1211,15,3,408,7629.07,126,130,85,9,58,0.3369
2024,1,ATL,Hartsfield-Jackson Atlanta International,DL,Delta Air Lines,1492,27,5,493,13623.2,176,41,125,25,126,0.3304
2024,1,ATL,Hartsfield-Jackson Atlanta International,UA,United Airlines,1938,27,4,468,13841.42,48,12,270,9,129,0.2415
2024,1,ATL,Hartsfield-Jackson Atlanta International,WN,Southwest Airlines,1496,14,2,406,7415.62,97,134,88,2,85,0.2714
2024,1,ATL,Hartsfield-Jackson Atlanta International,B6,JetBlue Airways,706,8,2,197,3563.05,95,25,21,7,49,0.279
2024,1,ATL,Hartsfield-Jackson Atlanta International,AS,Alaska Airlines,1216,5,0,362,10610.42,84,27,104,9,138,0.2977
2024,1,ATL,Hartsfield-Jackson Atlanta International,NK,Spirit Airlines,1899,14,1,501,14002.36,202,79,88,12,120,0.2638
2024,1,ATL,Hartsfield-Jackson Atlanta International,F9,Frontier Airlines,772,9,1,257,7409.25,24,70,60,7,96,0.3329
2024,1,LAX,Los Angeles International,AA,American Airlines,1332,17,0,403,11117.33,86,87,167,9,54,0.3026
2024,1,LAX,Los Angeles International,DL,Delta Air Lines,1752,33,5,555,11270.24,225,158,86,12,74,0.3168
2024,1,LAX,Los Angeles International,UA,United Airlines,1548,11,4,408,10542.57,98,31,91,18,170,0.2636
2024,1,LAX,Los Angeles International,WN,Southwest Airlines,940,11,3,320,7464.14,32,27,149,14,98,0.3404
2024,1,LAX,Los Angeles International,B6,JetBlue Airways,1762,27,5,618,21224.96,139,100,233,29,117,0.3507
2024,1,LAX,Los Angeles International,AS,Alaska Airlines,1395,5,4,249,7086.18,26,117,37,24,45,0.1785
2024,1,LAX,Los Angeles International,NK,Spirit Airlines,1135,12,4,359,6788.73,151,57,47,19,85,0.3163
2024,1,LAX,Los Angeles International,F9,Frontier Airlines,1283,9,3,333,6473.26,21,128,147,14,23,0.2595
2024,1,ORD,Chicago O'Hare International,AA,American Airlines,1082,8,2,296,8803.06,96,22,89,18,71,0.2736
2024,1,ORD,Chicago O'Hare International,DL,Delta Air Lines,739,6,5,305,9127.65,94,75,109,11,16,0.4127
2024,1,ORD,Chicago O'Hare International,UA,United Airlines,1485,9,7,377,8714.42,54,67,187,20,49,0.2539
2024,1,ORD,Chicago O'Hare International,WN,Southwest Airlines,1148,5,3,176,4974.54,71,24,32,0,49,0.1533
2024,1,ORD,Chicago O'Hare International,B6,JetBlue Airways,837,13,0,143,4598.36,51,36,28,15,13,0.1708
2024,1,ORD,Chicago O'Hare International,AS,Alaska Airlines,1366,17,0,327,10445.89,51,86,118,15,57,0.2394
2024,1,ORD,Chicago O'Hare International,NK,Spirit Airlines,1535,13,7,530,9735.14,188,41,125,4,172,0.3453
2024,1,ORD,Chicago O'Hare International,F9,Frontier Airlines,872,16,5,213,5558.17,50,31,80,17,35,0.2443
2024,1,DFW,Dallas/Fort Worth International,AA,American Airlines,1114,14,5,362,8923.38,45,85,141,11,80,0.325
2024,1,DFW,Dallas/Fort Worth International,DL,Delta Air Lines,1782,30,1,512,11682.91,138,116,232,9,17,0.2873
2024,1,DFW,Dallas/Fort Worth International,UA,United Airlines,836,14,3,251,7293.35,21,84,53,1,92,0.3002
2024,1,DFW,Dallas/Fort Worth International,WN,Southwest Airlines,1716,24,7,440,11348.46,30,100,86,29,195,0.2564
2024,1,DFW,Dallas/Fort Worth International,B6,JetBlue Airways,654,7,2,284,9469.51,84,64,79,3,54,0.4343
2024,1,DFW,Dallas/Fort Worth International,AS,Alaska Airlines,1500,17,1,391,9293.27,64,48,105,20,154,0.2607
2024,1,DFW,Dallas/Fort Worth International,NK,Spirit Airlines,1811,13,4,620,20816.33,220,178,170,25,27,0.3424
2024,1,DFW,Dallas/Fort Worth International,F9,Frontier Airlines,1696,20,6,652,19039.3,140,165,107,32,208,0.3844
2024,1,DEN,Denver International,AA,American Airlines,1064,9,5,404,11512.82,61,85,163,11,84,0.3797
2024,1,DEN,Denver International,DL,Delta Air Lines,1300,7,0,191,5059.66,27,50,74,3,37,0.1469
2024,1,DEN,Denver International,UA,United Airlines,1752,20,5,479,14551.43,214,69,136,6,54,0.2734
2024,1,DEN,Denver International,WN,Southwest Airlines,1268,18,0,224,7256.62,35,88,79,3,19,0.1767
2024,1,DEN,Denver International,B6,JetBlue Airways,759,12,2,180,5378.1,97,13,37,10,23,0.2372
2024,1,DEN,Denver International,AS,Alaska Airlines,1258,9,5,393,10355.06,166,81,66,6,74,0.3124
2024,1,DEN,Denver International,NK,Spirit Airlines,1752,14,3,609,19140.91,71,51,237,33,217,0.3476
2024,1,DEN,Denver International,F9,Frontier Airlines,780,14,0,191,6338.52,100,22,41,1,27,0.2449
2024,1,JFK,John F. Kennedy International,AA,American Airlines,1228,18,4,379,11218.45,159,120,33,10,57,0.3086
2024,1,JFK,John F. Kennedy International,DL,Delta Air Lines,1832,36,3,685,16481.27,233,63,257,32,100,0.3739
2024,1,JFK,John F. Kennedy International,UA,United Airlines,1555,9,1,478,13228.93,132,119,175,24,28,0.3074
2024,1,JFK,John F. Kennedy International,WN,Southwest Airlines,848,13,2,158,4459.6,32,25,78,7,16,0.1863
2024,1,JFK,John F. Kennedy International,B6,JetBlue Airways,1181,5,1,402,7700.39,94,116,79,12,101,0.3404
2024,1,JFK,John F. Kennedy International,AS,Alaska Airlines,898,9,0,351,9301.78,88,83,76,16,88,0.3909
2024,1,JFK,John F. Kennedy International,NK,Spirit Airlines,1293,24,0,453,13184.54,159,38,164,15,77,0.3503
2024,1,JFK,John F. Kennedy International,F9,Frontier Airlines,692,10,3,174,3544.02,53,35,57,12,17,0.2514
2024,1,SFO,San Francisco International,AA,American Airlines,1536,28,5,332,10523.16,189,25,75,15,28,0.2161
2024,1,SFO,San Francisco International,DL,Delta Air Lines,1563,24,0,413,10795.45,108,28,121,5,151,0.2642
2024,1,SFO,San Francisco International,UA,United Airlines,852,9,5,156,3405.35,25,23,19,15,74,0.1831
2024,1,SFO,San Francisco International,WN,Southwest Airlines,1213,18,3,304,5608.2,97,110,73,0,24,0.2506
2024,1,SFO,San Francisco International,B6,JetBlue Airways,1920,17,8,474,8952.15,175,107,24,35,133,0.2469
2024,1,SFO,San Francisco International,AS,Alaska Airlines,1894,29,2,632,12617.83,130,189,233,35,45,0.3337
2024,1,SFO,San Francisco International,NK,Spirit Airlines,832,14,2,187,4123.14,65,34,58,13,17,0.2248
2024,1,SFO,San Francisco International,F9,Frontier Airlines,790,14,0,233,7652.97,49,62,110,1,11,0.2949
2024,1,SEA,Seattle-Tacoma International,AA,American Airlines,1048,6,0,231,4329.69,27,26,127,5,46,0.2204
2024,1,SEA,Seattle-Tacoma International,DL,Delta Air Lines,1212,24,5,307,8024.34,82,47,48,19,111,0.2533
2024,1,SEA,Seattle-Tacoma International,UA,United Airlines,840,15,0,285,8546.96,29,42,135,6,73,0.3393
2024,1,SEA,Seattle-Tacoma International,WN,Southwest Airlines,1972,27,3,726,19873.45,133,192,169,23,209,0.3682
2024,1,SEA,Seattle-Tacoma International,B6,JetBlue Airways,1710,12,8,480,11468.55,88,91,272,6,23,0.2807
